(65,'DuQbWtFBZZY','none','Dumbbell Curls (standing)',1,1,1,14,NULL,5,0,0,0,0,'2009-12-16 06:23:40','Wednesday',1,NULL,NULL,NULL),
(66,'kLncYxu2XjE','none','Dumbbell Curls (seated)',1,1,1,14,NULL,5,0,0,0,0,'2009-12-15 15:29:00','Tuesday',1,NULL,NULL,NULL),
(67,'r3krXnBROa4','none','Barbell Curls (standing)',1,1,1,14,NULL,5,0,0,0,0,'2009-12-04 11:09:27','Friday',1,NULL,NULL,NULL),
(68,'r3krXnBROa4','none','E-Z Bar Curls (standing)',1,1,1,14,NULL,5,0,0,0,0,'2009-12-16 07:42:49','Wednesday',1,NULL,NULL,NULL),
(69,'YsxJu1PHsjk','none','Hammer Curl (standing)',1,1,1,14,NULL,5,0,0,0,0,'2009-12-04 11:03:55','Friday',1,NULL,NULL,NULL),
(70,'tr-_U3OcchI','none','Concentration Curl (seated)',1,1,1,14,NULL,5,0,0,0,0,'2009-11-25 11:21:18','Wednesday',1,NULL,NULL,NULL),
(71,'NgY-jy1Th1w','none','E-Z Bar Preacher Curl',1,1,1,14,NULL,5,0,0,0,0,'2009-12-16 07:46:33','Wednesday',1,NULL,NULL,NULL),
(72,'C0QX-AKMXXU','none','Single Arm Preacher Curl',1,1,1,14,NULL,5,0,0,0,0,'2009-12-16 07:47:46','Wednesday',1,NULL,NULL,NULL),
(73,'nrny3d_hnkI','none','Barbell Reverse Curl',1,1,1,16,NULL,5,0,0,0,0,'2009-12-15 13:12:59','Tuesday',1,NULL,NULL,NULL),
(74,'4dJ38kflhEs','none','Cable Curl (standing)',1,1,1,14,NULL,5,0,0,0,0,'2009-11-25 11:58:48','Wednesday',1,NULL,NULL,NULL),
(75,'oR83NFugnJU','none','Double Cable (standing) Bicep Curl',1,1,1,14,NULL,5,0,0,0,0,'2009-11-25 11:12:45','Wednesday',1,NULL,NULL,NULL),
(76,'g1zP-I1fmfw','none','Tubing Single Arm Bicep Curls',1,1,1,14,NULL,5,0,1,0,0,'2010-01-18 07:31:36','Monday',1,NULL,NULL,NULL),
(77,'Jb8PSsaGP7A','none','Alternating Incline Dumbbell Curl',1,1,1,14,NULL,5,0,1,0,0,'2009-12-15 15:50:27','Tuesday',1,NULL,NULL,NULL),
(203,'xwBXx15309Q',NULL,'Turkish Get-up',NULL,4,4,9,NULL,2,1,NULL,0,0,'2009-12-10 15:33:25','Thursday',1,NULL,NULL,NULL),
(80,'TQ_UCQd1i-k','none','Machine Curl',1,1,1,14,NULL,5,0,1,0,0,'2010-01-18 12:38:37','Monday',1,NULL,NULL,NULL),
(81,'Yh20UYr80E8','none','Skull Crushers',1,1,1,15,NULL,5,1,0,0,0,'2009-12-15 13:31:32','Tuesday',1,NULL,NULL,NULL),
(83,'6B53Xugvs1s','none','Dips (with weight belt if necessary)',1,1,1,15,NULL,5,1,0,0,0,'2009-11-25 11:13:40','Wednesday',1,NULL,NULL,NULL),
(84,'UScO3kkyuSY','none','Chair/Bench Dips',1,1,1,15,NULL,5,1,0,0,0,'2010-01-18 14:30:26','Monday',1,NULL,NULL,NULL),
(86,'0YZsOLLALe8','none','Standing Tricep Extension',1,1,1,15,NULL,5,0,0,0,0,'2009-12-15 13:59:12','Tuesday',1,NULL,NULL,NULL),
(87,'Vz_SUw0SSIo','none','Seated Tricep Extension',1,1,1,15,NULL,5,0,0,0,0,'2009-12-15 13:58:09','Tuesday',1,NULL,NULL,NULL),
(89,'paTLbj5lZdE','none','Single Arm Tricep Forward Extension',1,1,1,15,NULL,5,0,0,0,0,'2011-06-10 01:50:19','Friday',1,NULL,NULL,NULL),
(90,'RaPqYz4y40c','none','Cable Tricep Push Down',1,1,1,15,NULL,5,0,0,0,0,'2009-12-15 13:56:35','Tuesday',1,NULL,NULL,NULL),
(91,'vcBqlpTzvRU','none','Cable Tricep Push Down (rope grip)',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 14:32:27','Monday',1,NULL,NULL,NULL),
(92,'Mu7dO7Y9h5I','none','Reverse Grip Cable Tricep Push Down',1,1,1,15,NULL,5,0,0,0,0,'2010-01-18 11:52:53','Monday',1,NULL,NULL,NULL),
(206,'Za4d0xv92_M',NULL,'Neutral Grip Lat Pull-down',NULL,1,1,2,NULL,5,1,NULL,0,0,'2009-12-09 19:48:56','Wednesday',1,NULL,NULL,NULL),
(94,'z95Q6ZfaBvY','none','Cable Forward Triceps Extension',1,1,1,15,NULL,5,0,0,0,0,'2010-01-31 23:16:09','Sunday',1,NULL,NULL,NULL),
(95,'NvTjfu3vVgM','none','Reverse Grip Kickbacks, Cable',1,1,1,15,NULL,5,0,1,0,1,'2010-01-18 11:50:32','Monday',1,NULL,NULL,NULL),
(96,'f-YYXAH7KAQ','none','Single Arm Dumbbell Kickback',1,1,1,15,NULL,5,0,1,0,1,'2009-12-15 13:51:59','Tuesday',1,NULL,NULL,NULL),
(97,'z9T8HGVfMuE','none','Tubing Single Arm Kickbacks',1,1,1,15,NULL,5,0,1,0,1,'2010-01-18 08:03:24','Monday',1,NULL,NULL,NULL),
(103,'Yh20UYr80E8','none','Barbell Lying Tricep Extension',1,1,1,15,NULL,5,0,1,0,0,'2009-12-16 07:17:15','Wednesday',1,NULL,NULL,NULL),
(104,'Z_QWJxigZ9Y','none','Lying Cable Tricep Extension',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 12:48:39','Monday',1,NULL,NULL,NULL),
(105,'JR0ryIjiArs','none','Lying Tricep Extension, Dumbbells, Reverse Grip',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 12:43:30','Monday',1,698,NULL,NULL),
(106,'MOcYxg42XfM','none','Seated One Arm Tricep Extension',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 11:26:21','Monday',1,NULL,NULL,NULL),
(108,'P1ZN3M5zh8E','none','Tubing Lying Triceps Extension',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 07:51:19','Monday',1,NULL,NULL,NULL),
(110,'GqiUxLaBmEk','none','Barbell Seated Overhead Triceps Extension',1,1,1,15,NULL,5,0,1,0,0,'2010-01-18 07:18:23','Monday',1,NULL,NULL,NULL),
(111,'gpFrVffwy14','none','Tubing Seated Overhead Triceps Extension',1,1,1,15,NULL,5,0,1,0,1,'2010-01-18 07:30:51','Monday',1,NULL,NULL,NULL),
(112,'Vz_SUw0SSIo','none','Dumbbell Seated Overhead Triceps Extension',1,1,1,15,NULL,5,0,1,0,0,'2009-12-15 14:09:00','Tuesday',1,NULL,NULL,NULL),
(113,'Rxyh3WNBBkc','none','Barbell Seated Wrist Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 14:50:19','Monday',1,NULL,NULL,NULL),
(114,'s8tsuETV1oE','none','Cable Wrist Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 14:31:31','Monday',1,NULL,NULL,NULL),
(115,'yGthwOzUbzU','none','Dumbbell Wrist Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 13:52:04','Monday',1,NULL,NULL,NULL),
(116,'YpHs-TboIkQ','none','Tubing Wrist Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 07:28:11','Monday',1,NULL,NULL,NULL),
(118,'rM92FlMxyQY','none','Cable Reverse Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 14:37:23','Monday',1,NULL,NULL,NULL),
(119,'YWHG8Yo8y6s','none','Dumbbell Reverse Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 14:17:11','Monday',1,NULL,NULL,NULL),
(120,'jaAIHnGEeEA','none','Tubing Reverse Curl',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 07:48:24','Monday',1,NULL,NULL,NULL),
(123,'jijJVKVYkV4','none','Wrist Roller',1,1,1,16,NULL,5,0,1,0,0,'2010-01-18 07:19:40','Monday',1,NULL,NULL,NULL),
(124,'k_CvI1c5DKs','none','T-Bar Row',1,1,1,2,NULL,5,1,0,0,0,'2009-12-04 10:58:58','Friday',1,NULL,NULL,NULL),
(125,'_Uox5SX9HQs','none','Barbell Row',1,1,1,2,NULL,5,1,0,0,0,'2009-12-09 19:45:22','Wednesday',1,NULL,NULL,NULL),
(126,'7-tdLnWd-1A','none','Underhand Barbell Row',1,1,1,2,NULL,5,1,0,0,0,'2009-12-09 19:44:28','Wednesday',1,NULL,NULL,NULL),
(127,'m3TCAlcDlsk','none','Single Arm Dumbbell Row',1,1,1,2,NULL,5,1,0,0,0,'2009-12-04 11:23:39','Friday',1,NULL,NULL,NULL),
(128,'9Fva9EpHnsI','none','Chin up (with Weight Belt if necessary)',1,1,1,2,NULL,5,1,0,0,0,'2010-01-19 03:41:32','Tuesday',1,NULL,NULL,NULL),
(129,'WiV7ww3NhO4','none','Wide Grip Pull Up',1,1,1,2,NULL,5,1,0,0,0,'2009-12-09 18:47:00','Wednesday',1,NULL,NULL,NULL),
(130,'3BFatW8-DVg','none','Pull Up (with Weight Belt if necessary)',1,1,1,2,NULL,5,1,0,0,0,'2010-02-03 00:40:51','Wednesday',1,NULL,NULL,NULL),
(131,'UXdZ7nlvQhw','none','Lat Pulldown',1,1,1,2,NULL,5,1,0,0,0,'2010-01-18 12:54:06','Monday',1,NULL,NULL,NULL),
(132,'jPqU7XOKbrw','none','Seated Cable Row',1,1,1,2,NULL,5,1,0,0,0,'2010-02-03 00:59:56','Wednesday',1,NULL,NULL,NULL),
(133,'WzQAS3eyk04','none','Deadlift',1,1,3,3,NULL,5,1,0,0,0,'2009-12-10 23:27:47','Thursday',1,NULL,NULL,NULL),
